site,distance,diam,mass_overall,mass_above,mass_below,mass_mound
ISM_Herschel_Island,134.34,12.4,246.4096646,7.212257207,11.21583443,228.4118789
ISM_Herschel_Island,136.2,23.7,1006.538941,19.54894403,34.9871749,951.3733189
ISM_Herschel_Island,138.49,26.35,1267.167921,23.01345153,42.14563688,1201.541394
ISM_Herschel_Island,140.46,31.75,1899.869813,30.66267157,58.47137639,1811.60268
ISM_Herschel_Island,142.27,40.75,3267.264064,45.0243656,90.63407087,3138.935777
ISM_Herschel_Island,145.5,25.5,1180.041519,21.88069681,39.78716404,1117.824562
ISM_Herschel_Island,146.9,17.25,504.7992396,11.98835814,20.02715479,472.5966846
ISM_Herschel_Island,148.38,25.75,1205.319395,22.2117785,40.47475874,1142.104683
ISM_Herschel_Island,150.78,11.25,199.4478609,6.208767363,9.453590204,184.3398824
ISM_Herschel_Island,152.73,25.5,1180.041519,21.88069681,39.78716404,1117.824562
ISM_Herschel_Island,154.5,37.25,2688.160075,39.21137019,77.40976689,2575.612702
ISM_Herschel_Island,156.63,22.25,877.5364551,17.73853239,31.31523623,827.8679874
ISM_Herschel_Island,158.33,18.25,570.5413753,13.07472914,22.11062813,535.0508332
ISM_Herschel_Island,160.18,22.25,877.5364551,17.73853239,31.31523623,827.8679874
ISM_Herschel_Island,162.41,27.25,1363.080566,24.23450334,44.70632255,1293.792675
ISM_Herschel_Island,164.18,33,2066.124884,32.54053821,62.57427697,1972.422542
ISM_Herschel_Island,166.29,13.25,284.5851062,7.987202929,12.60088705,264.3254327
ISM_Herschel_Island,168.61,16.5,458.3306305,11.195484,18.52314636,428.5192723
ISM_Herschel_Island,170.34,28.5,1502.579997,25.96674819,48.37017081,1428.125834
ISM_Herschel_Island,172.27,29,1560.438096,26.67130537,49.8703881,1483.892836
ISM_Herschel_Island,174.82,9.75,146.1554841,4.981266717,7.352755069,134.5043295
ISM_Herschel_Island,176.14,30,1679.702358,28.10011475,52.9298092,1598.935891
ISM_Herschel_Island,178.25,15.5,400.1211681,10.16826474,16.59697283,373.3933179
ISM_Herschel_Island,181.45,26.5,1282.89128,23.2154217,42.56789755,1216.658096
ISM_Herschel_Island,182.56,22.75,920.9424304,18.35584019,32.56160825,869.3979664
ISM_Herschel_Island,184.71,40,3138.033642,43.75512622,87.724884,3013.097586
ISM_Herschel_Island,186.64,18.5,587.6570441,13.35144693,22.64531985,551.3273338
ISM_Herschel_Island,188.39,25.5,1180.041519,21.88069681,39.78716404,1117.824562
ISM_Herschel_Island,190.35,31,1803.720386,29.55484618,56.06734162,1718.68442
ISM_Herschel_Island,192.42,29.5,1619.477721,27.38244477,51.39029486,1540.828171
ISM_Herschel_Island,194.32,22.25,877.5364551,17.73853239,31.31523623,827.8679874
ISM_Herschel_Island,196.66,23.5,988.1772534,19.29558085,34.47029986,933.7799987
ISM_Herschel_Island,198.5,17.75,537.1275069,12.52741724,21.05779514,503.2948844
KH_Kutizin,0,4.318,24.90954793,1.42183124,1.758851698,22.36920985
KH_Kutizin,196.1,7.493,82.48898469,3.321391996,4.630479386,75.31451049
KH_Nome,0,16.891,482.254124,11.60646464,19.30092906,451.2043511
KH_Nome,1.3,13.843,312.9825987,8.544052268,13.60801799,291.0842679
KH_Nome,16.9,9.398,134.9343783,4.707150742,6.892938231,124.0405178
KH_Nome,32.9,31.242,1834.450198,29.91074275,56.8382928,1748.374252
KH_Nome,34.4,21.717,832.5085292,17.0886734,30.00973471,784.8162255
KH_Nome,89.4,34.925,2336.942779,35.50803421,69.12558644,2234.764998
KH_Nome,105.1,23.749,1011.06539,19.61119445,35.11431424,955.7110385
ML_Krutaya_Drisva,12.05,14.224,331.9990865,8.908710386,14.27261754,309.0224272
ML_Krutaya_Drisva,17.7,25.019,1132.219109,21.24861378,38.4785294,1071.909589
ML_Krutaya_Drisva,22,11.557,211.4614222,6.471486367,9.911326307,195.6017185
ML_Krutaya_Drisva,24.3,20.447,730.3562079,15.57485287,26.99609388,687.2695029
ML_Krutaya_Drisva,26.6,18.161,564.5140531,12.97670859,21.92160701,529.3206245
ML_Krutaya_Drisva,29.5,15.367,392.6999433,10.03426973,16.34767387,366.3728753
ML_Krutaya_Drisva,32.9,19.304,644.5573015,14.25503168,24.4020337,605.4839949
ML_Krutaya_Drisva,36.4,16.764,474.4115288,11.47240591,19.04678887,443.7659778
ML_Krutaya_Drisva,46.7,12.573,253.939331,7.367729228,11.49209728,235.4896676
ML_Krutaya_Drisva,51.7,19.05,626.2745861,13.96733356,23.84094959,588.0753186
ML_Krutaya_Drisva,53.5,18.415,581.8070792,13.25713514,22.46290751,545.7634403
ML_Krutaya_Drisva,54.8,12.954,270.9542417,7.714200476,12.11069068,251.494038
ML_Krutaya_Drisva,55.9,13.716,306.7781095,8.423690274,13.38952271,285.234824
ML_Krutaya_Drisva,61.6,14.859,365.0428868,9.528234514,15.41046404,340.225891
ML_Krutaya_Drisva,62.1,18.796,608.2754634,13.68169689,23.28549468,570.9435472
ML_Krutaya_Drisva,62.7,19.558,663.1242582,14.5447787,24.96872888,623.1703202
ML_Krutaya_Drisva,65.6,15.621,406.9379942,10.29071,16.82518868,379.8435915
ML_Krutaya_Drisva,66.6,26.416,1274.073307,23.10224222,42.33120825,1208.18003
ML_Krutaya_Drisva,67.5,17.526,522.5105263,12.2848919,20.59331506,489.4116634
ML_Krutaya_Drisva,68.8,26.289,1260.803676,22.93149398,41.97443621,1195.423439
ML_Krutaya_Drisva,77.7,32.258,1966.528272,31.42111717,60.12434061,1876.05946
ML_Krutaya_Drisva,78.3,21.59,821.9681847,16.93508604,29.70220421,774.7430625
NF_Prudhoe_Bay,0,16,428.6927304,10.67754582,17.54867889,400.4384241
NF_Prudhoe_Bay,2,15.5,400.1211681,10.16826474,16.59697283,373.3933179
NF_Prudhoe_Bay,4,12.5,250.747155,7.301983771,11.37517096,232.4887038
NF_Prudhoe_Bay,6,19,622.7090542,13.91094251,23.73116251,584.6810568
NF_Prudhoe_Bay,8,16,428.6927304,10.67754582,17.54867889,400.4384241
NF_Prudhoe_Bay,10,20,696.1132646,15.05383262,25.96819243,654.6114525
NF_Prudhoe_Bay,12,36,2496.036685,37.20432805,72.90572661,2389.079752
NF_Prudhoe_Bay,14,15.5,400.1211681,10.16826474,16.59697283,373.3933179
NF_Prudhoe_Bay,16,18,553.6984122,12.80004825,21.58144704,519.040264
NF_Prudhoe_Bay,18,12,229.4673264,6.857259681,10.58819554,212.4973885
NF_Prudhoe_Bay,20,16,428.6927304,10.67754582,17.54867889,400.4384241
NF_Prudhoe_Bay,22,19.5,658.8594836,14.47843612,24.83883263,619.1072106
NF_Prudhoe_Bay,24,20.5,734.4752259,15.63704033,27.11910845,691.1993255
NF_Prudhoe_Bay,26,14,320.7454739,8.693671178,13.88022861,298.4051781
NF_Prudhoe_Bay,28,17.5,520.8280037,12.25684936,20.53969132,487.8139441
NF_Prudhoe_Bay,30,20,696.1132646,15.05383262,25.96819243,654.6114525
NF_Prudhoe_Bay,32,17.5,520.8280037,12.25684936,20.53969132,487.8139441
NF_Prudhoe_Bay,34,14.5,346.1536049,9.176190342,14.76255967,322.3835994
NF_Prudhoe_Bay,36,18.5,587.6570441,13.35144693,22.64531985,551.3273338
NF_Prudhoe_Bay,38,20,696.1132646,15.05383262,25.96819243,654.6114525
NF_Prudhoe_Bay,40,10.5,171.6861546,5.583189417,8.374794225,158.352239
NF_Prudhoe_Bay,42,11.5,209.2022107,6.42241992,9.825635446,193.4831809
NF_Prudhoe_Bay,44,10.5,171.6861546,5.583189417,8.374794225,158.352239
NF_Prudhoe_Bay,46,15,372.6101201,9.667768337,15.66820505,347.3773139
NF_Prudhoe_Bay,48,11,189.944385,5.997660282,9.087745382,175.4376926
NF_Prudhoe_Bay,50,19.5,658.8594836,14.47843612,24.83883263,619.1072106
NF_Prudhoe_Bay,52,16,428.6927304,10.67754582,17.54867889,400.4384241
NF_Prudhoe_Bay,54,14,320.7454739,8.693671178,13.88022861,298.4051781
NF_Prudhoe_Bay,56,13,273.0488672,7.756407969,12.18631987,253.4652407
NF_Prudhoe_Bay,58,18.5,587.6570441,13.35144693,22.64531985,551.3273338
NF_Prudhoe_Bay,60,17,489.0405435,11.72195738,19.52020511,457.6423385
NF_Prudhoe_Bay,62,18.5,587.6570441,13.35144693,22.64531985,551.3273338
NF_Prudhoe_Bay,64,13.5,296.3794002,8.220358522,13.02141219,275.4348583
NF_Prudhoe_Bay,66,10.5,171.6861546,5.583189417,8.374794225,158.352239
NF_Prudhoe_Bay,68,10,154.4195291,5.179230321,7.687066513,142.2178146
NF_Prudhoe_Bay,70,9.5,138.1361968,4.786022077,7.024864172,127.0250647
NF_Prudhoe_Bay,72,18.5,587.6570441,13.35144693,22.64531985,551.3273338
NF_Prudhoe_Bay,74,16.5,458.3306305,11.195484,18.52314636,428.5192723
NF_Prudhoe_Bay,76,15,372.6101201,9.667768337,15.66820505,347.3773139
NF_Prudhoe_Bay,78,11.5,209.2022107,6.42241992,9.825635446,193.4831809
NF_Prudhoe_Bay,80,14.5,346.1536049,9.176190342,14.76255967,322.3835994
NF_Prudhoe_Bay,82,14.5,346.1536049,9.176190342,14.76255967,322.3835994
NF_Prudhoe_Bay,84,15.5,400.1211681,10.16826474,16.59697283,373.3933179
NF_Prudhoe_Bay,86,15.5,400.1211681,10.16826474,16.59697283,373.3933179
NF_Prudhoe_Bay,88,8,95.09735398,3.673580709,5.194734374,86.99737429
NF_Prudhoe_Bay,90,16.5,458.3306305,11.195484,18.52314636,428.5192723
NF_Prudhoe_Bay,92,14,320.7454739,8.693671178,13.88022861,298.4051781
NF_Prudhoe_Bay,94,10.5,171.6861546,5.583189417,8.374794225,158.352239
NF_Prudhoe_Bay,96,19,622.7090542,13.91094251,23.73116251,584.6810568
NF_Prudhoe_Bay,98,15.5,400.1211681,10.16826474,16.59697283,373.3933179
NF_Prudhoe_Bay,100,18.5,587.6570441,13.35144693,22.64531985,551.3273338
NF_Prudhoe_Bay,102,12.5,250.747155,7.301983771,11.37517096,232.4887038
NF_Prudhoe_Bay,104,17,489.0405435,11.72195738,19.52020511,457.6423385
NF_Prudhoe_Bay,106,16.5,458.3306305,11.195484,18.52314636,428.5192723
NF_Prudhoe_Bay,108,25.5,1180.041519,21.88069681,39.78716404,1117.824562
NF_Prudhoe_Bay,110,16,428.6927304,10.67754582,17.54867889,400.4384241
NF_Prudhoe_Bay,112,14,320.7454739,8.693671178,13.88022861,298.4051781
NF_Prudhoe_Bay,114,25.5,1180.041519,21.88069681,39.78716404,1117.824562
NF_Prudhoe_Bay,116,22,856.2570212,17.43266246,30.6999192,807.5185457
NF_Prudhoe_Bay,118,21,773.9500973,16.2279709,28.29145131,728.8762629
NF_Prudhoe_Bay,120,18,553.6984122,12.80004825,21.58144704,519.040264
NF_Prudhoe_Bay,122,11,189.944385,5.997660282,9.087745382,175.4376926
NF_Prudhoe_Bay,124,13,273.0488672,7.756407969,12.18631987,253.4652407
NF_Prudhoe_Bay,126,9,122.8274943,4.403821918,6.38850853,112.7642539
NF_Prudhoe_Bay,128,16.5,458.3306305,11.195484,18.52314636,428.5192723
NF_Prudhoe_Bay,130,31,1803.720386,29.55484618,56.06734162,1718.68442
NF_Prudhoe_Bay,132,11,189.944385,5.997660282,9.087745382,175.4376926
NF_Prudhoe_Bay,134,14.5,346.1536049,9.176190342,14.76255967,322.3835994
NF_Prudhoe_Bay,136,12,229.4673264,6.857259681,10.58819554,212.4973885
NF_Prudhoe_Bay,138,14,320.7454739,8.693671178,13.88022861,298.4051781
NF_Prudhoe_Bay,140,19.5,658.8594836,14.47843612,24.83883263,619.1072106
NF_Prudhoe_Bay,142,9,122.8274943,4.403821918,6.38850853,112.7642539
NF_Prudhoe_Bay,144,13,273.0488672,7.756407969,12.18631987,253.4652407
NF_Prudhoe_Bay,146,15.5,400.1211681,10.16826474,16.59697283,373.3933179
NF_Prudhoe_Bay,148,7.5,82.65649024,3.3261695,4.638079246,75.46956629
NF_Prudhoe_Bay,150,14.5,346.1536049,9.176190342,14.76255967,322.3835994
NF_Prudhoe_Bay,152,15,372.6101201,9.667768337,15.66820505,347.3773139
NF_Prudhoe_Bay,154,11.5,209.2022107,6.42241992,9.825635446,193.4831809
NF_Prudhoe_Bay,156,7.5,82.65649024,3.3261695,4.638079246,75.46956629
NF_Prudhoe_Bay,158,6,50.90297554,2.359221613,3.134302227,46.16618618
NF_Prudhoe_Bay,162,14,320.7454739,8.693671178,13.88022861,298.4051781
NF_Prudhoe_Bay,166,13.5,296.3794002,8.220358522,13.02141219,275.4348583
NF_Prudhoe_Bay,168,12,229.4673264,6.857259681,10.58819554,212.4973885
NF_Prudhoe_Bay,170,12.5,250.747155,7.301983771,11.37517096,232.4887038
NF_Prudhoe_Bay,172,7,71.15130187,2.991034012,4.108805063,64.83010971
NF_Prudhoe_Bay,174,11.5,209.2022107,6.42241992,9.825635446,193.4831809
NF_Prudhoe_Bay,178,9.5,138.1361968,4.786022077,7.024864172,127.0250647
NF_Sagwon,0,32,1932.519144,31.03511094,59.28236338,1843.169783
NF_Sagwon,2,30.5,1741.115449,28.82426494,54.48885096,1658.219992
NF_Sagwon,4,14.5,346.1536049,9.176190342,14.76255967,322.3835994
NF_Sagwon,6,17.5,520.8280037,12.25684936,20.53969132,487.8139441
NF_Sagwon,8,32,1932.519144,31.03511094,59.28236338,1843.169783
NF_Sagwon,10,18,553.6984122,12.80004825,21.58144704,519.040264
NF_Sagwon,12,15,372.6101201,9.667768337,15.66820505,347.3773139
NF_Sagwon,14,31.5,1867.520517,30.29181047,57.66520423,1780.333069
NF_Sagwon,16,22,856.2570212,17.43266246,30.6999192,807.5185457
NF_Sagwon,18,22,856.2570212,17.43266246,30.6999192,807.5185457
NF_Sagwon,20,20,696.1132646,15.05383262,25.96819243,654.6114525
NF_Sagwon,22,20.5,734.4752259,15.63704033,27.11910845,691.1993255
NF_Sagwon,24,34,2204.563188,34.07077371,65.94250769,2106.472504
NF_Sagwon,26,17,489.0405435,11.72195738,19.52020511,457.6423385
NF_Sagwon,28,16,428.6927304,10.67754582,17.54867889,400.4384241
NF_Sagwon,30,28,1445.899883,25.26882618,46.88972664,1373.523054
NF_Sagwon,32,23,943.0700556,18.66725912,33.19263487,890.5797524
NF_Sagwon,34,13.5,296.3794002,8.220358522,13.02141219,275.4348583
NF_Sagwon,36,24,1034.423889,19.93115445,35.76869002,978.0998573
NF_Sagwon,38,23.5,988.1772534,19.29558085,34.47029986,933.7799987
NF_Sagwon,40,26,1230.88666,22.54459833,41.16742047,1166.669941
NF_Sagwon,42,23.5,988.1772534,19.29558085,34.47029986,933.7799987
NF_Sagwon,44,15,372.6101201,9.667768337,15.66820505,347.3773139
NF_Sagwon,46,24,1034.423889,19.93115445,35.76869002,978.0998573
NF_Sagwon,48,16,428.6927304,10.67754582,17.54867889,400.4384241
NF_Sagwon,50,25.5,1180.041519,21.88069681,39.78716404,1117.824562
NF_Sagwon,52,17,489.0405435,11.72195738,19.52020511,457.6423385
NF_Sagwon,54,24,1034.423889,19.93115445,35.76869002,978.0998573
NF_Sagwon,56,29.5,1619.477721,27.38244477,51.39029486,1540.828171
NF_Sagwon,58,26.5,1282.89128,23.2154217,42.56789755,1216.658096
NF_Sagwon,60,26.5,1282.89128,23.2154217,42.56789755,1216.658096
NF_Sagwon,62,16,428.6927304,10.67754582,17.54867889,400.4384241
NF_Sagwon,64,9,122.8274943,4.403821918,6.38850853,112.7642539
NF_Sagwon,66,36.5,2571.963675,38.00270925,74.69338857,2462.774471
NF_Sagwon,68,21.5,814.5425142,16.82653906,29.48509551,767.6475934
NF_Sagwon,70,26.5,1282.89128,23.2154217,42.56789755,1216.658096
NF_Sagwon,72,27.5,1390.394164,24.57759367,45.4291411,1320.080333
NF_Sagwon,74,29.5,1619.477721,27.38244477,51.39029486,1540.828171
NF_Sagwon,76,25.5,1180.041519,21.88069681,39.78716404,1117.824562
NF_Sagwon,78,21,773.9500973,16.2279709,28.29145131,728.8762629
NF_Sagwon,80,17.5,520.8280037,12.25684936,20.53969132,487.8139441
NF_Sagwon,82,16.5,458.3306305,11.195484,18.52314636,428.5192723
NF_Sagwon,84,18,553.6984122,12.80004825,21.58144704,519.040264
NF_Sagwon,86,22.5,899.0980767,18.04626148,31.93580401,848.4942519
NF_Sagwon,88,21,773.9500973,16.2279709,28.29145131,728.8762629
NF_Sagwon,90,23,943.0700556,18.66725912,33.19263487,890.5797524
NF_Sagwon,92,33,2066.124884,32.54053821,62.57427697,1972.422542
NF_Sagwon,94,20,696.1132646,15.05383262,25.96819243,654.6114525
NF_Sagwon,96,27.5,1390.394164,24.57759367,45.4291411,1320.080333
NF_Sagwon,98,27.5,1390.394164,24.57759367,45.4291411,1320.080333
NF_Sagwon,100,13.5,296.3794002,8.220358522,13.02141219,275.4348583
NF_Sagwon,102,13,273.0488672,7.756407969,12.18631987,253.4652407
NF_Sagwon,104,16.5,458.3306305,11.195484,18.52314636,428.5192723
NF_Sagwon,106,28,1445.899883,25.26882618,46.88972664,1373.523054
NF_Sagwon,108,30,1679.702358,28.10011475,52.9298092,1598.935891
NF_Sagwon,110,12.5,250.747155,7.301983771,11.37517096,232.4887038
NF_Sagwon,112,18.5,587.6570441,13.35144693,22.64531985,551.3273338
NF_Sagwon,114,16.5,458.3306305,11.195484,18.52314636,428.5192723
NF_Sagwon,116,17.5,520.8280037,12.25684936,20.53969132,487.8139441
NF_Sagwon,118,17,489.0405435,11.72195738,19.52020511,457.6423385
NF_Sagwon,120,27,1336.059196,23.89310642,43.98850159,1267.793442
NF_Sagwon,122,20.5,734.4752259,15.63704033,27.11910845,691.1993255
NF_Sagwon,124,16.5,458.3306305,11.195484,18.52314636,428.5192723
NF_Sagwon,126,11.5,209.2022107,6.42241992,9.825635446,193.4831809
NF_Sagwon,128,23.5,988.1772534,19.29558085,34.47029986,933.7799987
NF_Sagwon,130,22.5,899.0980767,18.04626148,31.93580401,848.4942519
NF_Sagwon,132,12.5,250.747155,7.301983771,11.37517096,232.4887038
NF_Sagwon,134,21,773.9500973,16.2279709,28.29145131,728.8762629
NF_Sagwon,136,23,943.0700556,18.66725912,33.19263487,890.5797524
NF_Sagwon,138,8,95.09735398,3.673580709,5.194734374,86.99737429
NF_Sagwon,140,18,553.6984122,12.80004825,21.58144704,519.040264
NF_Sagwon,142,33,2066.124884,32.54053821,62.57427697,1972.422542
NF_Sagwon,144,15.5,400.1211681,10.16826474,16.59697283,373.3933179
NF_Sagwon,146,23,943.0700556,18.66725912,33.19263487,890.5797524
NF_Sagwon,148,15.5,400.1211681,10.16826474,16.59697283,373.3933179
NF_Sagwon,150,14,320.7454739,8.693671178,13.88022861,298.4051781
NF_Sagwon,152,22.5,899.0980767,18.04626148,31.93580401,848.4942519
NF_Sagwon,154,26,1230.88666,22.54459833,41.16742047,1166.669941
NF_Sagwon,156,24.5,1081.814107,20.57390991,37.08769926,1023.544113
NF_Sagwon,158,20,696.1132646,15.05383262,25.96819243,654.6114525
NF_Sagwon,160,40,3138.033642,43.75512622,87.724884,3013.097586
NF_Sagwon,162,21,773.9500973,16.2279709,28.29145131,728.8762629
NF_Sagwon,164,21.5,814.5425142,16.82653906,29.48509551,767.6475934
NF_Sagwon,166,23,943.0700556,18.66725912,33.19263487,890.5797524
NF_Sagwon,168,23.5,988.1772534,19.29558085,34.47029986,933.7799987
NF_Sagwon,170,22.5,899.0980767,18.04626148,31.93580401,848.4942519
NF_Sagwon,172,21.5,814.5425142,16.82653906,29.48509551,767.6475934
NF_Sagwon,174,16.5,458.3306305,11.195484,18.52314636,428.5192723
NF_Sagwon,176,13.5,296.3794002,8.220358522,13.02141219,275.4348583
NF_Sagwon,178,24,1034.423889,19.93115445,35.76869002,978.0998573
NF_Sagwon,180,21.5,814.5425142,16.82653906,29.48509551,767.6475934
NF_Sagwon,182,21,773.9500973,16.2279709,28.29145131,728.8762629
NF_Sagwon,184,8.5,108.4843721,4.032907673,5.778342696,99.42522849
NF_Sagwon,186,24,1034.423889,19.93115445,35.76869002,978.0998573
NF_Sagwon,188,30,1679.702358,28.10011475,52.9298092,1598.935891
NF_Sagwon,190,25.5,1180.041519,21.88069681,39.78716404,1117.824562
NF_Sagwon,192,20,696.1132646,15.05383262,25.96819243,654.6114525
NF_Sagwon,194,11.5,209.2022107,6.42241992,9.825635446,193.4831809
NF_Sagwon,196,24,1034.423889,19.93115445,35.76869002,978.0998573
NF_Sagwon,198,18,553.6984122,12.80004825,21.58144704,519.040264
oil_spill_hill,197,11.811,221.6882202,6.691717963,10.29706415,205.1955979
oil_spill_hill,196.2,8.509,108.7340692,4.039482663,5.789092107,99.65724545
oil_spill_hill,195.1,9.144,127.1369956,4.512751088,6.569109306,116.7764033
oil_spill_hill,193.9,6.096,52.68894732,2.417577299,3.222907793,47.80877799
oil_spill_hill,192.5,19.304,644.5573015,14.25503168,24.4020337,605.4839949
oil_spill_hill,191.3,4.318,24.90954793,1.42183124,1.758851698,22.36920985
oil_spill_hill,189.6,10.16,159.8374623,5.307339329,7.904377045,147.277921
oil_spill_hill,188.6,4.191,23.34532169,1.357971914,1.669012556,20.9456965
oil_spill_hill,186,10.668,177.7099012,5.721290411,8.611546565,163.9864079
oil_spill_hill,181.3,16.637,466.6382859,11.33889379,18.79410051,436.3950616
oil_spill_hill,180.3,15.748,414.1597406,10.41977824,17.06616312,386.6786432
oil_spill_hill,179.4,8.89,119.5894844,4.321242326,6.252012534,109.750942
